pdb_id,ligand,source,scenario,pose_name,pose_path,status,method,rmsd_angstrom,n_atoms_ref,n_atoms_pose,n_atoms_mapped,mapping_coverage,ref_residue,pose_residue,error
4K0S,AZM,diffdock_sdf,diffdock,rank4_confidence0.47|idx_4,output/diffdock_workflow/poses/4K0S/complex_0/rank4_confidence0.47.sdf,ok_low_coverage,atom_name,2.866871406669159,13.0,13.0,4.0,0.3076923076923077,AZM|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4K0S,AZM,diffdock_complex_pdb,diffdock,4K0S_diffdock_complex,output/diffdock_workflow/complexes/4K0S_diffdock_complex.pdb,ok,rdkit_best_rms,0.13579050395616057,13.0,13.0,13.0,1.0,AZM|A|302,UNL|L|1,
4K0S,AZM,boltz_cif,crystal_pocket,4K0S_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4K0S_crystal_pocket/4K0S_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.12547825434141113,13.0,13.0,13.0,1.0,AZM|A|302,LIG1|AZM|1,
4K0S,AZM,boltz_cif,default,4K0S_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4K0S_default/4K0S_default_model_0.cif,ok,rdkit_best_rms,0.12413181686023032,13.0,13.0,13.0,1.0,AZM|A|302,LIG1|AZM|1,
4K0S,AZM,boltz_cif,diffdock_pocket,4K0S_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4K0S_diffdock_pocket/4K0S_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.12163984341854664,13.0,13.0,13.0,1.0,AZM|A|302,LIG1|AZM|1,
4KNI,E1E,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4KNI/complex_0/rank1.sdf,ok_low_coverage,atom_name,4.187436456325877,23.0,23.0,8.0,0.34782608695652173,E1E|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNI,E1E,diffdock_sdf,diffdock,rank1_confidence0.30|idx_1,output/diffdock_workflow/poses/4KNI/complex_0/rank1_confidence0.30.sdf,ok_low_coverage,atom_name,4.187436456325877,23.0,23.0,8.0,0.34782608695652173,E1E|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNI,E1E,diffdock_sdf,diffdock,rank2_confidence0.27|idx_2,output/diffdock_workflow/poses/4KNI/complex_0/rank2_confidence0.27.sdf,ok_low_coverage,atom_name,4.087219992115968,23.0,23.0,8.0,0.34782608695652173,E1E|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNI,E1E,diffdock_sdf,diffdock,rank3_confidence0.26|idx_3,output/diffdock_workflow/poses/4KNI/complex_0/rank3_confidence0.26.sdf,ok_low_coverage,atom_name,4.131386526966058,23.0,23.0,8.0,0.34782608695652173,E1E|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNI,E1E,diffdock_sdf,diffdock,rank4_confidence0.21|idx_4,output/diffdock_workflow/poses/4KNI/complex_0/rank4_confidence0.21.sdf,ok_low_coverage,atom_name,4.062751022507633,23.0,23.0,8.0,0.34782608695652173,E1E|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNI,E1E,diffdock_complex_pdb,diffdock,4KNI_diffdock_complex,output/diffdock_workflow/complexes/4KNI_diffdock_complex.pdb,ok,rdkit_best_rms,1.8206174650990479,23.0,23.0,23.0,1.0,E1E|A|305,UNL|L|1,
4KNI,E1E,boltz_cif,crystal_pocket,4KNI_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4KNI_crystal_pocket/4KNI_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.9326639149416716,23.0,23.0,23.0,1.0,E1E|A|305,LIG1|E1E|1,
4KNI,E1E,boltz_cif,default,4KNI_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4KNI_default/4KNI_default_model_0.cif,ok,rdkit_best_rms,1.9022499465343414,23.0,23.0,23.0,1.0,E1E|A|305,LIG1|E1E|1,
4KNI,E1E,boltz_cif,diffdock_pocket,4KNI_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4KNI_diffdock_pocket/4KNI_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,2.0309738643807838,23.0,23.0,23.0,1.0,E1E|A|305,LIG1|E1E|1,
4KNJ,E1F,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4KNJ/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.265407442499425,21.0,21.0,8.0,0.38095238095238093,E1F|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNJ,E1F,diffdock_sdf,diffdock,rank1_confidence0.55|idx_1,output/diffdock_workflow/poses/4KNJ/complex_0/rank1_confidence0.55.sdf,ok_low_coverage,atom_name,2.265407442499425,21.0,21.0,8.0,0.38095238095238093,E1F|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNJ,E1F,diffdock_sdf,diffdock,rank2_confidence0.50|idx_2,output/diffdock_workflow/poses/4KNJ/complex_0/rank2_confidence0.50.sdf,ok_low_coverage,atom_name,2.2494930828401167,21.0,21.0,8.0,0.38095238095238093,E1F|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNJ,E1F,diffdock_sdf,diffdock,rank3_confidence0.50|idx_3,output/diffdock_workflow/poses/4KNJ/complex_0/rank3_confidence0.50.sdf,ok_low_coverage,atom_name,2.2133260019852705,21.0,21.0,8.0,0.38095238095238093,E1F|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNJ,E1F,diffdock_sdf,diffdock,rank4_confidence0.48|idx_4,output/diffdock_workflow/poses/4KNJ/complex_0/rank4_confidence0.48.sdf,ok_low_coverage,atom_name,2.1271306098881686,21.0,21.0,8.0,0.38095238095238093,E1F|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4KNJ,E1F,diffdock_complex_pdb,diffdock,4KNJ_diffdock_complex,output/diffdock_workflow/complexes/4KNJ_diffdock_complex.pdb,ok,rdkit_best_rms,0.16782815374225687,21.0,21.0,21.0,1.0,E1F|A|302,UNL|L|1,
4KNJ,E1F,boltz_cif,crystal_pocket,4KNJ_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4KNJ_crystal_pocket/4KNJ_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.2957771390970735,21.0,21.0,21.0,1.0,E1F|A|302,LIG1|E1F|1,
4KNJ,E1F,boltz_cif,default,4KNJ_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4KNJ_default/4KNJ_default_model_0.cif,ok,rdkit_best_rms,0.3184510827145227,21.0,21.0,21.0,1.0,E1F|A|302,LIG1|E1F|1,
4KNJ,E1F,boltz_cif,diffdock_pocket,4KNJ_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4KNJ_diffdock_pocket/4KNJ_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.31744416244996276,21.0,21.0,21.0,1.0,E1F|A|302,LIG1|E1F|1,
4MO8,2VQ,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4MO8/complex_0/rank1.sdf,ok_low_coverage,atom_name,3.1736216313539494,16.0,16.0,5.0,0.3125,2VQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4MO8,2VQ,diffdock_sdf,diffdock,rank1_confidence-0.03|idx_1,output/diffdock_workflow/poses/4MO8/complex_0/rank1_confidence-0.03.sdf,ok_low_coverage,atom_name,3.1736216313539494,16.0,16.0,5.0,0.3125,2VQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4MO8,2VQ,diffdock_sdf,diffdock,rank2_confidence-0.45|idx_2,output/diffdock_workflow/poses/4MO8/complex_0/rank2_confidence-0.45.sdf,ok_low_coverage,atom_name,3.113401420028041,16.0,16.0,5.0,0.3125,2VQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4MO8,2VQ,diffdock_sdf,diffdock,rank3_confidence-0.45|idx_3,output/diffdock_workflow/poses/4MO8/complex_0/rank3_confidence-0.45.sdf,ok_low_coverage,atom_name,3.199590365277767,16.0,16.0,5.0,0.3125,2VQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4MO8,2VQ,diffdock_sdf,diffdock,rank4_confidence-0.49|idx_4,output/diffdock_workflow/poses/4MO8/complex_0/rank4_confidence-0.49.sdf,ok_low_coverage,atom_name,1.576994846392398,16.0,16.0,5.0,0.3125,2VQ|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4MO8,2VQ,diffdock_complex_pdb,diffdock,4MO8_diffdock_complex,output/diffdock_workflow/complexes/4MO8_diffdock_complex.pdb,ok,atom_name,3.4627685515131184,16.0,16.0,15.0,0.9375,2VQ|A|302,UNL|L|1,No sub-structure match found between the reference and probe mol
4MO8,2VQ,boltz_cif,crystal_pocket,4MO8_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4MO8_crystal_pocket/4MO8_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.1716859712798644,16.0,16.0,16.0,1.0,2VQ|A|302,LIG1|2VQ|1,
4MO8,2VQ,boltz_cif,default,4MO8_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4MO8_default/4MO8_default_model_0.cif,ok,rdkit_best_rms,1.102931459456941,16.0,16.0,16.0,1.0,2VQ|A|302,LIG1|2VQ|1,
4MO8,2VQ,boltz_cif,diffdock_pocket,4MO8_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4MO8_diffdock_pocket/4MO8_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.220673162882996,16.0,16.0,16.0,1.0,2VQ|A|302,LIG1|2VQ|1,
4PYX,V90,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4PYX/complex_0/rank1.sdf,ok_low_coverage,atom_name,5.556604906908955,26.0,26.0,10.0,0.38461538461538464,V90|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYX,V90,diffdock_sdf,diffdock,rank1_confidence0.10|idx_1,output/diffdock_workflow/poses/4PYX/complex_0/rank1_confidence0.10.sdf,ok_low_coverage,atom_name,5.556604906908955,26.0,26.0,10.0,0.38461538461538464,V90|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYX,V90,diffdock_sdf,diffdock,rank2_confidence0.06|idx_2,output/diffdock_workflow/poses/4PYX/complex_0/rank2_confidence0.06.sdf,ok_low_coverage,atom_name,5.530449476573039,26.0,26.0,10.0,0.38461538461538464,V90|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYX,V90,diffdock_sdf,diffdock,rank3_confidence0.04|idx_3,output/diffdock_workflow/poses/4PYX/complex_0/rank3_confidence0.04.sdf,ok_low_coverage,atom_name,5.081268516473445,26.0,26.0,10.0,0.38461538461538464,V90|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYX,V90,diffdock_sdf,diffdock,rank4_confidence0.03|idx_4,output/diffdock_workflow/poses/4PYX/complex_0/rank4_confidence0.03.sdf,ok_low_coverage,atom_name,5.304833889997029,26.0,26.0,10.0,0.38461538461538464,V90|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYX,V90,diffdock_complex_pdb,diffdock,4PYX_diffdock_complex,output/diffdock_workflow/complexes/4PYX_diffdock_complex.pdb,ok,rdkit_best_rms,1.4289956326697097,26.0,26.0,26.0,1.0,V90|A|304,UNL|L|1,
4PYX,V90,boltz_cif,crystal_pocket,4PYX_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PYX_crystal_pocket/4PYX_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.4635333309033993,26.0,26.0,26.0,1.0,V90|A|304,LIG1|V90|1,
4PYX,V90,boltz_cif,default,4PYX_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PYX_default/4PYX_default_model_0.cif,ok,rdkit_best_rms,1.4551684404499206,26.0,26.0,26.0,1.0,V90|A|304,LIG1|V90|1,
4PYX,V90,boltz_cif,diffdock_pocket,4PYX_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PYX_diffdock_pocket/4PYX_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.48520676172846,26.0,26.0,26.0,1.0,V90|A|304,LIG1|V90|1,
4PYY,V14,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4PYY/complex_0/rank1.sdf,ok_low_coverage,atom_name,5.1522437614561225,56.0,28.0,10.0,0.35714285714285715,V14|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYY,V14,diffdock_sdf,diffdock,rank1_confidence0.15|idx_1,output/diffdock_workflow/poses/4PYY/complex_0/rank1_confidence0.15.sdf,ok_low_coverage,atom_name,5.1522437614561225,56.0,28.0,10.0,0.35714285714285715,V14|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYY,V14,diffdock_sdf,diffdock,rank2_confidence0.12|idx_2,output/diffdock_workflow/poses/4PYY/complex_0/rank2_confidence0.12.sdf,ok_low_coverage,atom_name,5.297717638698033,56.0,28.0,10.0,0.35714285714285715,V14|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYY,V14,diffdock_sdf,diffdock,rank3_confidence-0.04|idx_3,output/diffdock_workflow/poses/4PYY/complex_0/rank3_confidence-0.04.sdf,ok_low_coverage,atom_name,5.232767323700179,56.0,28.0,10.0,0.35714285714285715,V14|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYY,V14,diffdock_sdf,diffdock,rank4_confidence-0.14|idx_4,output/diffdock_workflow/poses/4PYY/complex_0/rank4_confidence-0.14.sdf,ok_low_coverage,atom_name,5.275912176000251,56.0,28.0,10.0,0.35714285714285715,V14|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PYY,V14,diffdock_complex_pdb,diffdock,4PYY_diffdock_complex,output/diffdock_workflow/complexes/4PYY_diffdock_complex.pdb,ok,rdkit_best_rms,1.7104632650473495,56.0,28.0,28.0,1.0,V14|A|302,UNL|L|1,
4PYY,V14,boltz_cif,crystal_pocket,4PYY_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PYY_crystal_pocket/4PYY_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.1695520709442986,56.0,28.0,28.0,1.0,V14|A|302,LIG1|V14|1,
4PYY,V14,boltz_cif,default,4PYY_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PYY_default/4PYY_default_model_0.cif,ok,rdkit_best_rms,1.4738722384455911,56.0,28.0,28.0,1.0,V14|A|302,LIG1|V14|1,
4PYY,V14,boltz_cif,diffdock_pocket,4PYY_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PYY_diffdock_pocket/4PYY_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.3771160425226103,56.0,28.0,28.0,1.0,V14|A|302,LIG1|V14|1,
4PZH,V13,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4PZH/complex_0/rank1.sdf,ok_low_coverage,atom_name,2.648964349836737,20.0,20.0,6.0,0.3,V13|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PZH,V13,diffdock_sdf,diffdock,rank1_confidence0.14|idx_1,output/diffdock_workflow/poses/4PZH/complex_0/rank1_confidence0.14.sdf,ok_low_coverage,atom_name,2.648964349836737,20.0,20.0,6.0,0.3,V13|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PZH,V13,diffdock_sdf,diffdock,rank2_confidence0.08|idx_2,output/diffdock_workflow/poses/4PZH/complex_0/rank2_confidence0.08.sdf,ok_low_coverage,atom_name,2.674905851869796,20.0,20.0,6.0,0.3,V13|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PZH,V13,diffdock_sdf,diffdock,rank3_confidence0.07|idx_3,output/diffdock_workflow/poses/4PZH/complex_0/rank3_confidence0.07.sdf,ok_low_coverage,atom_name,2.6775797311298453,20.0,20.0,6.0,0.3,V13|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PZH,V13,diffdock_sdf,diffdock,rank4_confidence0.05|idx_4,output/diffdock_workflow/poses/4PZH/complex_0/rank4_confidence0.05.sdf,ok_low_coverage,atom_name,2.559375270248851,20.0,20.0,6.0,0.3,V13|A|305,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4PZH,V13,diffdock_complex_pdb,diffdock,4PZH_diffdock_complex,output/diffdock_workflow/complexes/4PZH_diffdock_complex.pdb,ok,rdkit_best_rms,1.3034022916902832,20.0,20.0,20.0,1.0,V13|A|305,UNL|L|1,
4PZH,V13,boltz_cif,crystal_pocket,4PZH_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PZH_crystal_pocket/4PZH_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.775718388185803,20.0,20.0,20.0,1.0,V13|A|305,LIG1|V13|1,
4PZH,V13,boltz_cif,default,4PZH_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PZH_default/4PZH_default_model_0.cif,ok,rdkit_best_rms,0.36348555828911994,20.0,20.0,20.0,1.0,V13|A|305,LIG1|V13|1,
4PZH,V13,boltz_cif,diffdock_pocket,4PZH_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/4PZH_diffdock_pocket/4PZH_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.648072366496578,20.0,20.0,20.0,1.0,V13|A|305,LIG1|V13|1,
4Q7P,3MH,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/4Q7P/complex_0/rank1.sdf,ok_low_coverage,atom_name,1.2641802138656004,9.0,9.0,5.0,0.5555555555555556,3MH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4Q7P,3MH,diffdock_sdf,diffdock,rank1_confidence0.89|idx_1,output/diffdock_workflow/poses/4Q7P/complex_0/rank1_confidence0.89.sdf,ok_low_coverage,atom_name,1.2641802138656004,9.0,9.0,5.0,0.5555555555555556,3MH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
4Q7P,3MH,diffdock_sdf,diffdock,rank2_confidence0.89|idx_2,output/diffdock_workflow/poses/4Q7P/complex_0/rank2_confidence0.89.sdf,ok_low_coverage,atom_name,1.2781887510996404,9.0,9.0,5.0,0.5555555555555556,3MH|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
